# created unknown date
# FLOPS-derived aircraft input deck converted from N3CC_generic_low_speed_polars_FLOPSinp.txt

# Input Values
aircraft:vertical_tail:thickness_to_chord,0.1,unitless
aircraft:vertical_tail:wetted_area,445.645658,ft**2
aircraft:vertical_tail:wetted_area_scaler,1,unitless
aircraft:wing:aeroelastic_tailoring_factor,0.33333,unitless
aircraft:wing:airfoil_technology,1.6,unitless
aircraft:wing:area,1220,ft**2
aircraft:wing:aspect_ratio,11.5587605382765,unitless
aircraft:wing:aspect_ratio_reference,11.5587605382765,unitless
aircraft:wing:bending_material_mass_scaler,1,unitless
aircraft:wing:bwb_aft_body_mass_scaler,1,unitless
aircraft:wing:chord_per_semispan,0.273522534166506,0.204274849507037,0.0888152947868224,0.0725353313595661,unitless
aircraft:wing:composite_fraction,0.33333,unitless
aircraft:wing:control_surface_area_ratio,0.333,unitless
aircraft:wing:dihedral,6,deg
aircraft:wing:use_detailed_mass,True,unitless
aircraft:wing:glove_and_bat,0,ft**2
aircraft:wing:height,8.6,ft
aircraft:wing:input_station_dist,0,0.34453777998,0.919,1,unitless
aircraft:wing:laminar_flow_lower,0,unitless
aircraft:wing:laminar_flow_upper,58,unitless
aircraft:wing:load_distribution_control,2,unitless
aircraft:wing:load_fraction,1,unitless
aircraft:wing:load_path_sweep_dist,0,23.6286942529271,23.6286942529271,deg
aircraft:wing:mass_scaler,0.7412,unitless
aircraft:wing:max_camber_at_70_semispan,0.015,unitless
aircraft:wing:misc_mass_scaler,1.7,unitless
aircraft:wing:num_integration_stations,100,unitless
aircraft:wing:shear_control_mass_scaler,0.749,unitless
aircraft:wing:span,118.7505278165,ft
aircraft:wing:span_efficiency_factor,0.95,unitless
aircraft:wing:span_efficiency_reduction,False,unitless
aircraft:wing:strut_bracing_factor,0,unitless
aircraft:wing:surface_ctrl_mass_scaler,1.77696,unitless
aircraft:wing:sweep,23.6286942529271,deg
aircraft:wing:taper_ratio,0.265189599754917,unitless
aircraft:wing:thickness_to_chord,0.12233,unitless
aircraft:wing:thickness_to_chord_dist,0.14233,0.12233,0.1108,0.1058,unitless
aircraft:wing:thickness_to_chord_reference,0.116565,unitless
aircraft:wing:ultimate_load_factor,3.75,unitless
aircraft:wing:var_sweep_mass_penalty,0,unitless
aircraft:wing:wetted_area,2210.280228,ft**2
aircraft:wing:wetted_area_scaler,1,unitless
mission:constraints:max_mach,0.785,unitless
mission:design:gross_mass,130000,lbm
mission:design:range,3500,NM
mission:design:thrust_takeoff_per_eng,0,lbf
mission:landing:airport_altitude,0,ft
mission:landing:braking_friction_coefficient,0.35,unitless
mission:landing:drag_coefficient_min,0.045,unitless
mission:landing:flare_rate,2.2,deg/s
mission:landing:initial_velocity,145,ft/s
mission:landing:lift_coefficient_max,2.5,unitless
mission:landing:obstacle_height,50,ft
mission:landing:rolling_friction_coefficient,0.0175,unitless
mission:landing:spoiler_drag_coefficient,0.085,unitless
mission:landing:spoiler_lift_coefficient,-0.81,unitless
mission:summary:cruise_mach,0.785,unitless
mission:summary:fuel_flow_scaler,1,unitless
mission:takeoff:airport_altitude,0,ft
mission:takeoff:angle_of_attack_runway,0,deg
mission:takeoff:braking_friction_coefficient,0.35,unitless
mission:takeoff:drag_coefficient_min,0.045,unitless
mission:takeoff:final_altitude,35,ft
mission:takeoff:fuel_simple,577,lbm
mission:takeoff:lift_coefficient_max,2,unitless
mission:takeoff:obstacle_height,35,ft
mission:takeoff:rolling_friction_coefficient,0.0175,unitless
mission:takeoff:spoiler_drag_coefficient,0.085,unitless
mission:takeoff:spoiler_lift_coefficient,-0.81,unitless
mission:takeoff:thrust_incidence,0,deg
settings:equations_of_motion,height_energy
settings:aerodynamics_method,FLOPS
settings:mass_method,FLOPS
settings:problem_type,sizing

# Unconverted Values
AERIN.clapp,2
AERIN.dratio,1
AERIN.elodma,0
AERIN.elodss,0
AERIN.flldg,8190
AERIN.flto,8190
AERIN.modaro,0
AERIN.thrma,0
AERIN.thrss,0
AERIN.xllam,1
CONFIN.ch,43000,0,0,0,0,0
CONFIN.fixful,0
CONFIN.fixspn,0
CONFIN.gw,180000,1,0,0,0,0
CONFIN.htvc,1
CONFIN.pglov,0
CONFIN.plr,0,0,0,0,0,0
CONFIN.rotvel,0,0,0,0,0,0
CONFIN.varth,0,0,0,0,0,0
CONFIN.vtvc,1
CONFIN.wsr,0
ENGDIN.boost,0
ENGDIN.extfac,1
ENGDIN.ifill,2
ENGDIN.igenen,-1
ENGDIN.ixtrap,1
ENGDIN.maxcr,1
ENGDIN.ngprt,1
ENGDIN.nox,1
MISSIN.NPCON,0
MISSIN.altran,200
MISSIN.appfff,2
MISSIN.apprtm,4
MISSIN.cdfeth,0
MISSIN.clamax,10000,43000
MISSIN.clamin,0,10000
MISSIN.cldcd,0,0
MISSIN.clmmax,0.45222,0.785
MISSIN.clmmin,0.3,0.45222
MISSIN.cralt,43000
MISSIN.crclmx,1
MISSIN.crdcd,0
MISSIN.crmach,0.785
MISSIN.crmmin,0.45222
MISSIN.dcwt,1
MISSIN.deamax,43000
MISSIN.deamin,0
MISSIN.decl,0.74
MISSIN.dedcd,0
MISSIN.demmax,0.785
MISSIN.demmin,0.3
MISSIN.divlim,0
MISSIN.dtc,0
MISSIN.dwt,1
MISSIN.erealt,10000
MISSIN.eremch,0.45222
MISSIN.faprfl,0
MISSIN.feathf,0.5
MISSIN.ffuel,1
MISSIN.flrcr,1
MISSIN.fnox,0
MISSIN.ftxifl,0
MISSIN.ftxofl,0
MISSIN.fwf,-1,-1
MISSIN.holdtm,20
MISSIN.hpmin,15000
MISSIN.iata,0
MISSIN.icron,0
MISSIN.idoq,0
MISSIN.ifaacl,2
MISSIN.ifaade,-1
MISSIN.ifeath,0
MISSIN.iflag,2
MISSIN.ihopos,2
MISSIN.indr,0
MISSIN.ioc,1
MISSIN.ippcl,1,1
MISSIN.irs,1
MISSIN.irw,1
MISSIN.iskal,1
MISSIN.ittff,1
MISSIN.ivs,2
MISSIN.keasvc,0
MISSIN.keasvd,0
MISSIN.maxcl,1,1
MISSIN.msumpt,1
MISSIN.mywts,0
MISSIN.nclimb,2
MISSIN.nclres,1
MISSIN.ncrcl,1,1
MISSIN.ncrhol,1
MISSIN.ncrres,1
MISSIN.ncrth,1
MISSIN.ncruse,1
MISSIN.nhold,0
MISSIN.nincl,3,30
MISSIN.ninde,18
MISSIN.nodive,1
MISSIN.npcon,1
MISSIN.nql,2
MISSIN.owfact,1
MISSIN.qlalt,1500,10000
MISSIN.qlim,425
MISSIN.rcin,300
MISSIN.rdlim,-3000
MISSIN.resrfu,0
MISSIN.restrp,0.03
MISSIN.rtol,0.001
MISSIN.spdlim,288.69
MISSIN.srealt,1500
MISSIN.sremch,0.3
MISSIN.takoff,0
MISSIN.takotm,2
MISSIN.taxitm,5
MISSIN.taxotm,9
MISSIN.thold,0
MISSIN.timmap,2
MISSIN.tlwind,0
MISSIN.txfufl,0
MISSIN.vqlm,260,320
OPTION.ianal,3
OPTION.icost,0
OPTION.ifite,0
OPTION.iland,1
OPTION.ineng,0
OPTION.iopt,1
OPTION.iplths,0
OPTION.ipltth,2
OPTION.ipolp,1
OPTION.itakof,1
OPTION.ixfl,1
OPTION.lpfile,0
OPTION.mprint,1
OPTION.nmach,3
OPTION.noise,0
OPTION.nopro,1
OPTION.npfile,1
OPTION.pmach,0.3,0.45222,0.785
OPTION.polalt,39000
PCONIN.conalt,43000
PCONIN.conaux,2
PCONIN.confm,1
PCONIN.conlim,300
PCONIN.conmch,0.785
PCONIN.connz,1
PCONIN.conpc,1
PCONIN.conwt,0
PCONIN.conwta,0
PCONIN.iconsg,2
PCONIN.icontp,5
PCONIN.icstdg,0
PCONIN.neo,2
PROIN.alpmin,0
PROIN.gamlim,0
PROIN.ipcmax,1
PROIN.npol,0
PROIN.ntime,1
PROIN.txf,-1
RERUN.desrng,900
RERUN.iland,0
RERUN.iplrng,-1
RERUN.itakof,0
RERUN.mywts,1
SEGIN.dstop,23000
SEGIN.hstop,10000
SEGIN.key,'LAST'
SEGIN.nflap,1
SEGIN.vfix,10
SEGIN.vstop,288.69
TOLIN.acclim,16
TOLIN.almxld,12
TOLIN.almxto,15
TOLIN.alpld,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TOLIN.alprot,8.8
TOLIN.alpto,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TOLIN.apa,0
TOLIN.aprang,-3
TOLIN.aprhgt,100
TOLIN.argef,1
TOLIN.cdeout,0.0046077279938182
TOLIN.cdld,0.1,0.1,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.2,0.22,0.24,0.26,0.3,0.32,0.34
TOLIN.cdmld,0.045
TOLIN.cdmto,0.05
TOLIN.cdrev,0
TOLIN.cdto,0.0674,0.065,0.065,0.07,0.072,0.076,0.084,0.09,0.1,0.11,0.12,0.13,0.15,0.16,0.18,0.2
TOLIN.clld,0.7,0.9,1.05,1.15,1.25,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4
TOLIN.clldm,2.4
TOLIN.clrev,0
TOLIN.clto,0.5178,0.6,0.75,0.85,0.95,1.05,1.15,1.25,1.35,1.5,1.6,1.7,1.8,1.85,1.9,1.95
TOLIN.cltom,2
TOLIN.deldfl,2
TOLIN.delhap,2
TOLIN.deltcl,0.2
TOLIN.deltrn,0.25
TOLIN.deltro,0.2
TOLIN.delvto,4
TOLIN.dtct,10
TOLIN.fcdmld,0.3
TOLIN.fcdmto,0.3
TOLIN.fldcd,1
TOLIN.fldcl,1
TOLIN.ftocd,1
TOLIN.ftocl,1
TOLIN.ibal,2
TOLIN.igobs,0
TOLIN.incgef,1
TOLIN.inthld,2
TOLIN.inthrv,2
TOLIN.inthto,2
TOLIN.irev,0
TOLIN.ispol,1
TOLIN.itime,1
TOLIN.itxout,0
TOLIN.magrup,1
TOLIN.noflar,0
TOLIN.obsld,50
TOLIN.pilott,1
TOLIN.revcut,-1000
TOLIN.rvfact,0
TOLIN.tdelg,3
TOLIN.tdsink,8
TOLIN.thfact,1
TOLIN.thrld,0
TOLIN.tibra,0
TOLIN.tibrak,1.46
TOLIN.ticut,1.46
TOLIN.tigear,8
TOLIN.tirva,0
TOLIN.tirvrs,2
TOLIN.tispa,0
TOLIN.tispol,1.46
TOLIN.vangl,6
TOLIN.vrotat,1.05
TOLIN.whgt,8.6
WTIN.arfin,-10
WTIN.cgacon,0
WTIN.cgais,0
WTIN.cgammo,0
WTIN.cgap,0
WTIN.cgarm,0
WTIN.cgav,0
WTIN.cgaxg,0
WTIN.cgaxt,0
WTIN.cgcan,0
WTIN.cgcf,0
WTIN.cgcr,0
WTIN.cgcw,0
WTIN.cgea,0
WTIN.cgef,0
WTIN.cgf,0
WTIN.cgfin,0
WTIN.cgfwf,0
WTIN.cght,0
WTIN.cglgm,0
WTIN.cglgn,0
WTIN.cgmis,0
WTIN.cgp,0
WTIN.cgrefl,0
WTIN.cgrefx,0
WTIN.cgvt,0
WTIN.cgw,0
WTIN.cgzwf,0
WTIN.dldwt,0
WTIN.einl,1
WTIN.enoz,1
WTIN.ifufu,0
WTIN.ispowe,0
WTIN.mldwt,0
WTIN.mywts,0
WTIN.netaw,4
WTIN.nwref,39
WTIN.paylmx,52000
WTIN.spwcon,38584
WTIN.spwgw,0.104087
WTIN.spwsw,9.5
WTIN.spwth,2.2344
WTIN.swpfin,-10
WTIN.tcfin,0
WTIN.warm,0
WTIN.wauxt,1
WTIN.winl,0
WTIN.wnoz,0
